date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:06:22	222286/222286	---M-Z	200	added ('OK')	text/css	etag:%223644e-65c8fedb-63fe8dff5ee279ff;gz%22	https://ethemestudio.com/demo/evani/css/style.css	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/css/style.css	(from https://ethemestudio.com/demo/evani/)
09:06:22	5169/5169	---M--	200	added ('OK')	image/png	etag:%221431-65c8fecb-a0df5256b248601c;;;%22	https://ethemestudio.com/demo/evani/images/head/logo/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/head/logo/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:23	7587/7587	---M--	200	added ('OK')	image/png	etag:%221da3-65c8feca-715cd747c15db2e3;;;%22	https://ethemestudio.com/demo/evani/images/header/logo/logo.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/logo/logo.png	(from https://ethemestudio.com/demo/evani/)
09:06:23	42730/42730	---M-Z	200	added ('OK')	text/html	etag:%22a6ea-65c8fe89-3c3f83f96515641a;gz%22	https://ethemestudio.com/demo/evani/shopping-cart.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/shopping-cart.html	(from https://ethemestudio.com/demo/evani/)
09:06:23	122172/122172	---M-Z	200	added ('OK')	text/html	etag:%221dd3c-65c8fe88-64febf6b51a76729;gz%22	https://ethemestudio.com/demo/evani/index.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/index-2.html	(from https://ethemestudio.com/demo/evani/)
09:06:24	13935/13935	---M--	200	added ('OK')	image/png	etag:%22366f-65c8feca-80385692c51e45b6;;;%22	https://ethemestudio.com/demo/evani/images/header/cart/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/cart/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:24	13935/13935	---M--	200	added ('OK')	image/png	etag:%22366f-65c8fecb-d2e8bda939baa6a5;;;%22	https://ethemestudio.com/demo/evani/images/header/cart/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/cart/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:06:24	135488/135488	---M-Z	200	added ('OK')	text/html	etag:%2221140-65c8fe88-e574989a593ed144;gz%22	https://ethemestudio.com/demo/evani/index_2.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/index_2.html	(from https://ethemestudio.com/demo/evani/)
09:06:25	87489/87489	---M-Z	200	added ('OK')	text/html	etag:%22155c1-65c8fe88-1df4f7f5bb8d6bd9;gz%22	https://ethemestudio.com/demo/evani/shop-with-sidebar.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/shop-with-sidebar.html	(from https://ethemestudio.com/demo/evani/)
09:06:25	54280/54280	---M-Z	200	added ('OK')	text/html	etag:%22d408-65c8fe87-e2679185ed6d5a23;gz%22	https://ethemestudio.com/demo/evani/collections.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/collections.html	(from https://ethemestudio.com/demo/evani/)
09:06:26	146563/146563	---M-Z	200	added ('OK')	text/html	etag:%2223c83-65c8fe89-bce63ec87a2b7a74;gz%22	https://ethemestudio.com/demo/evani/index_3.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/index_3.html	(from https://ethemestudio.com/demo/evani/)
09:06:26	34522/34522	---M--	200	added ('OK')	image/png	etag:%2286da-65c8fec9-700df67d6e4db70e;;;%22	https://ethemestudio.com/demo/evani/images/header/shop/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/shop/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:26	52021/52021	---M--	200	added ('OK')	image/png	etag:%22cb35-65c8feca-71b62719f3d0b2d8;;;%22	https://ethemestudio.com/demo/evani/images/header/collection/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/collection/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:06:29	69569/69569	---M-Z	200	added ('OK')	text/html	etag:%2210fc1-65c8fe89-8fcd9c85d7f41ed7;gz%22	https://ethemestudio.com/demo/evani/shop.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/shop.html	(from https://ethemestudio.com/demo/evani/)
09:06:29	46538/46538	---M--	200	added ('OK')	image/png	etag:%22b5ca-65c8feca-81344019073caac0;;;%22	https://ethemestudio.com/demo/evani/images/header/collection/shape-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/collection/shape-3.png	(from https://ethemestudio.com/demo/evani/)
09:06:30	98171/98171	---M--	200	added ('OK')	image/png	etag:%2217f7b-65c8feca-7aaf2e0912eda6aa;;;%22	https://ethemestudio.com/demo/evani/images/header/collection/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/collection/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:30	83205/83205	---M-Z	200	added ('OK')	text/html	etag:%2214505-65c8fe88-367bee7614511080;gz%22	https://ethemestudio.com/demo/evani/all-collections.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/all-collections.html	(from https://ethemestudio.com/demo/evani/)
09:06:30	65212/65212	---M-Z	200	added ('OK')	text/html	etag:%22febc-65c8fe8a-af5177664434722b;gz%22	https://ethemestudio.com/demo/evani/single-product.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/single-product.html	(from https://ethemestudio.com/demo/evani/)
09:06:31	43104/43104	---M-Z	200	added ('OK')	text/html	etag:%22a860-65c8fe87-f5a4aeb71aaef30c;gz%22	https://ethemestudio.com/demo/evani/checkout.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/checkout.html	(from https://ethemestudio.com/demo/evani/)
09:06:32	38595/38595	---M-Z	200	added ('OK')	text/html	etag:%2296c3-65c8fe8a-6558962e6422e924;gz%22	https://ethemestudio.com/demo/evani/wishlist.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/wishlist.html	(from https://ethemestudio.com/demo/evani/)
09:06:32	54518/54518	---M-Z	200	added ('OK')	text/html	etag:%22d4f6-65c8fe89-5274983529330e9c;gz%22	https://ethemestudio.com/demo/evani/recent-blog-two.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/recent-blog-two.html	(from https://ethemestudio.com/demo/evani/)
09:06:32	53915/53915	---M-Z	200	added ('OK')	text/html	etag:%22d29b-65c8fe89-953514d20d0f41dd;gz%22	https://ethemestudio.com/demo/evani/single-blog.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/single-blog.html	(from https://ethemestudio.com/demo/evani/)
09:06:33	37072/37072	---M-Z	200	added ('OK')	text/html	etag:%2290d0-65c8fe87-d254d4a49a63244c;gz%22	https://ethemestudio.com/demo/evani/contact-us.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/contact-us.html	(from https://ethemestudio.com/demo/evani/)
09:06:34	51723/51723	---M--	200	added ('OK')	image/png	etag:%22ca0b-65c8feca-3d6181662646e3f7;;;%22	https://ethemestudio.com/demo/evani/images/header/product/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/product/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:34	46888/46888	---M-Z	200	added ('OK')	text/html	etag:%22b728-65c8fe88-dc74c0be3b6d6704;gz%22	https://ethemestudio.com/demo/evani/recent-blog.html	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/recent-blog.html	(from https://ethemestudio.com/demo/evani/)
09:06:34	5129/5129	---M--	200	added ('OK')	image/png	etag:%221409-65c8fec1-a41ee2f8c0d59931;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:35	56501/56501	---M--	200	added ('OK')	image/png	etag:%22dcb5-65c8feca-7fdcfc49a719f245;;;%22	https://ethemestudio.com/demo/evani/images/header/collection/shape-4.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/header/collection/shape-4.png	(from https://ethemestudio.com/demo/evani/)
09:06:35	9103/9103	---M--	200	added ('OK')	image/png	etag:%22238f-65c8fec2-ba260afc0db78a9d;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-5.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-5.png	(from https://ethemestudio.com/demo/evani/)
09:06:35	9701/9701	---M--	200	added ('OK')	image/png	etag:%2225e5-65c8fec3-46dfdc638fd442a6;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-9.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-9.png	(from https://ethemestudio.com/demo/evani/)
09:06:35	60285/60285	---M--	200	added ('OK')	image/png	etag:%22eb7d-65c8fec1-e951c898b1e5ee0b;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/hero-bg.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/hero-bg.png	(from https://ethemestudio.com/demo/evani/)
09:06:36	5129/5129	---M--	200	added ('OK')	image/png	etag:%221409-65c8fec2-283b816c661f187f;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:06:37	9701/9701	---M--	200	added ('OK')	image/png	etag:%2225e5-65c8fec1-d76555114e48510d;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-10.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-10.png	(from https://ethemestudio.com/demo/evani/)
09:06:38	9103/9103	---M--	200	added ('OK')	image/png	etag:%22238f-65c8fec2-7b4d0dea56d3b470;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-6.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-6.png	(from https://ethemestudio.com/demo/evani/)
09:06:38	124820/124820	---M--	200	added ('OK')	image/png	etag:%221e794-65c8fec3-ecef3754812de0c8;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-b-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-b-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:38	5129/5129	---M--	200	added ('OK')	image/png	etag:%221409-65c8fec2-dcc460103717d4ef;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-3.png	(from https://ethemestudio.com/demo/evani/)
09:06:38	9103/9103	---M--	200	added ('OK')	image/png	etag:%22238f-65c8fec3-2115162e44fb1fa6;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-7.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-7.png	(from https://ethemestudio.com/demo/evani/)
09:06:39	9701/9701	---M--	200	added ('OK')	image/png	etag:%2225e5-65c8fec2-3a3103633757e1c7;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-11.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-11.png	(from https://ethemestudio.com/demo/evani/)
09:06:39	5129/5129	---M--	200	added ('OK')	image/png	etag:%221409-65c8fec2-3a0f35d07bb52769;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-4.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-4.png	(from https://ethemestudio.com/demo/evani/)
09:06:40	124820/124820	---M--	200	added ('OK')	image/png	etag:%221e794-65c8fec4-7d36d72104b644d6;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-b-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-b-3.png	(from https://ethemestudio.com/demo/evani/)
09:06:40	9103/9103	---M--	200	added ('OK')	image/png	etag:%22238f-65c8fec3-3d1f01cc37c060d;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-8.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-8.png	(from https://ethemestudio.com/demo/evani/)
09:06:40	9701/9701	---M--	200	added ('OK')	image/png	etag:%2225e5-65c8fec2-c0c6bb62c00ec2a8;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-12.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-12.png	(from https://ethemestudio.com/demo/evani/)
09:06:41	1854/1854	---M--	200	added ('OK')	image/png	etag:%2273e-65c8fec1-6842e5ecf661d0fc;;;%22	https://ethemestudio.com/demo/evani/images/index-1/intro/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/intro/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:41	124820/124820	---M--	200	added ('OK')	image/png	etag:%221e794-65c8fec3-bd009f7bc30bb50b;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-b-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-b-2.png	(from https://ethemestudio.com/demo/evani/)
09:06:41	2180/2180	---M--	200	added ('OK')	image/png	etag:%22884-65c8fec1-5f04279ac32e9947;;;%22	https://ethemestudio.com/demo/evani/images/index-1/intro/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/intro/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:06:43	1663/1663	---M--	200	added ('OK')	image/png	etag:%2267f-65c8fec1-3c0955ecd0de3904;;;%22	https://ethemestudio.com/demo/evani/images/index-1/intro/shape-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/intro/shape-3.png	(from https://ethemestudio.com/demo/evani/)
09:06:45	32933/32933	---M--	200	added ('OK')	image/png	etag:%2280a5-65c8fec6-7412907a4a11fc66;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-3.png	(from https://ethemestudio.com/demo/evani/)
09:06:46	124820/124820	---M--	200	added ('OK')	image/png	etag:%221e794-65c8fec4-1d909c87913b60b;;;%22	https://ethemestudio.com/demo/evani/images/index-1/hero/shape-b-4.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/hero/shape-b-4.png	(from https://ethemestudio.com/demo/evani/)
09:06:47	38192/38192	---M--	200	added ('OK')	image/png	etag:%229530-65c8fec6-4ffa15b3b529afa8;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:06:47	36034/36034	---M--	200	added ('OK')	image/png	etag:%228cc2-65c8fec7-5e27c4edd6a2af8;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-4.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-4.png	(from https://ethemestudio.com/demo/evani/)
09:06:47	36591/36591	---M--	200	added ('OK')	image/png	etag:%228eef-65c8fec6-6f58556f6d323b1d;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:48	36113/36113	---M--	200	added ('OK')	image/png	etag:%228d11-65c8fec7-8f221816ab3915ae;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-5.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-5.png	(from https://ethemestudio.com/demo/evani/)
09:06:49	33789/33789	---M--	200	added ('OK')	image/png	etag:%2283fd-65c8fec7-575cea728d982cd3;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-6.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-6.png	(from https://ethemestudio.com/demo/evani/)
09:06:49	34908/34908	---M--	200	added ('OK')	image/png	etag:%22885c-65c8fec7-db626b58ba2c4943;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-8.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-8.png	(from https://ethemestudio.com/demo/evani/)
09:06:51	37180/37180	---M--	200	added ('OK')	image/png	etag:%22913c-65c8fec7-bfc8ae9e20116a1b;;;%22	https://ethemestudio.com/demo/evani/images/index-1/categories/shape-7.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/categories/shape-7.png	(from https://ethemestudio.com/demo/evani/)
09:06:53	101517/101517	---M--	200	added ('OK')	image/png	etag:%2218c8d-65c8fec5-58012a326057ca8a;;;%22	https://ethemestudio.com/demo/evani/images/index-1/collection/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/collection/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:06:53	43828/43828	---M--	200	added ('OK')	image/png	etag:%22ab34-65c8fec5-44e5b42fad33673b;;;%22	https://ethemestudio.com/demo/evani/images/index-1/collection/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/collection/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:06:56	53180/53180	---M--	200	added ('OK')	image/png	etag:%22cfbc-65c8fec6-36a4fd0727c364bc;;;%22	https://ethemestudio.com/demo/evani/images/index-1/collection/shape-4.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/collection/shape-4.png	(from https://ethemestudio.com/demo/evani/)
09:07:00	63626/63626	---M--	200	added ('OK')	image/png	etag:%22f88a-65c8fec6-b111b46b1b9d1a87;;;%22	https://ethemestudio.com/demo/evani/images/index-1/collection/shape-5.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/collection/shape-5.png	(from https://ethemestudio.com/demo/evani/)
09:07:01	53358/53358	---M--	200	added ('OK')	image/png	etag:%22d06e-65c8fec6-816ecd6bf2bc3cb1;;;%22	https://ethemestudio.com/demo/evani/images/index-1/collection/shape-6.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/collection/shape-6.png	(from https://ethemestudio.com/demo/evani/)
09:07:01	32063/32063	---M--	200	added ('OK')	image/png	etag:%227d3f-65c8febe-b69e6566ba96af63;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/recent/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/recent/shape-1.png	(from https://ethemestudio.com/demo/evani/)
09:07:01	39000/39000	---M--	200	added ('OK')	image/png	etag:%229858-65c8febe-92c085ff08a1a31d;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/recent/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/recent/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:07:02	93780/93780	---M--	200	added ('OK')	image/png	etag:%2216e54-65c8fec5-6f85e56739f80fd5;;;%22	https://ethemestudio.com/demo/evani/images/index-1/collection/shape-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/collection/shape-3.png	(from https://ethemestudio.com/demo/evani/)
09:07:03	37405/37405	---M--	200	added ('OK')	image/png	etag:%22921d-65c8febe-5e1ab7efcebdaae0;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/recent/shape-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/recent/shape-3.png	(from https://ethemestudio.com/demo/evani/)
09:07:03	28550/28550	---M--	200	added ('OK')	image/png	etag:%226f86-65c8febe-262861166ae275c6;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/recent/shape-4.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/recent/shape-4.png	(from https://ethemestudio.com/demo/evani/)
09:07:04	29798/29798	---M--	200	added ('OK')	image/png	etag:%227466-65c8febf-3804ff27e80ec1e6;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/recent/shape-6.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/recent/shape-6.png	(from https://ethemestudio.com/demo/evani/)
09:07:04	56621/56621	---M--	200	added ('OK')	image/png	etag:%22dd2d-65c8febe-c9873ecef3cd2a32;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/recent/shape-5.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/recent/shape-5.png	(from https://ethemestudio.com/demo/evani/)
09:07:05	41797/41797	---M--	200	added ('OK')	image/png	etag:%22a345-65c8febf-c710fd6269356add;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/popular/shape-2.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/popular/shape-2.png	(from https://ethemestudio.com/demo/evani/)
09:07:05	68293/68293	---M--	200	added ('OK')	image/png	etag:%2210ac5-65c8febf-c5f19361df1f926f;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/popular/shape-3.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/popular/shape-3.png	(from https://ethemestudio.com/demo/evani/)
09:07:06	32328/32328	---M--	200	added ('OK')	image/png	etag:%227e48-65c8febf-2a7d1066dcbb2c0a;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/popular/shape-4.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/popular/shape-4.png	(from https://ethemestudio.com/demo/evani/)
09:07:07	37633/37633	---M--	200	added ('OK')	image/png	etag:%229301-65c8febf-347734d645eb0787;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/popular/shape-6.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/popular/shape-6.png	(from https://ethemestudio.com/demo/evani/)
09:07:07	55923/55923	---M--	200	added ('OK')	image/png	etag:%22da73-65c8febf-f984aaa1c39e51aa;;;%22	https://ethemestudio.com/demo/evani/images/index-1/products/popular/shape-1.png	D:/COMSATS/6th%20Semester/WEB/my_web/Evanie/ethemestudio.com/demo/evani/images/index-1/products/popular/shape-1.png	(from https://ethemestudio.com/demo/evani/)
